unmittelbare Anstellung,Q506999,,Q-1770 Person,1773,1774,neu / weg / unverändert / andere Quali,Qualifikation 1,Qualifikation 2,Qualifikation 3,Qualifikation 4,,Ort,Titel,Adlesrang,Vorname1,Vorname2,Vorname3,Vorname4,Vorname5,Nachname
Cammerleute bei der Frau Oberhofmeisterin Excellenz und deren adlichen Damen,Q506876,,Q507640,,,weg,,,,,,,,,,,,,,
Cammerleute bei der Frau Oberhofmeisterin Excellenz und deren adlichen Damen,Q506876,,,,,weg,,,,,,,,,,,,,,
Cammerleute bei der Frau Oberhofmeisterin Excellenz und deren adlichen Damen,Q506876,,,,,weg,,,,,,,,,,,,,,
Cammerleute bei der Frau Oberhofmeisterin Excellenz und deren adlichen Damen,Q506876,,,,,neu,,,,,,,,,,,,,,
Cammerleute bei der Frau Oberhofmeisterin Excellenz und deren adlichen Damen,Q506876,,,,,weg,,,,,,,,,,,,,,
Cammerleute bei der Frau Oberhofmeisterin Excellenz und deren adlichen Damen,Q506876,,Q507507,,,weg,,,,,,,,,,,,,,
Cammerleute bei der Frau Oberhofmeisterin Excellenz und deren adlichen Damen,Q506876,,,,,weg,,,,,,,,,,,,,,
Hofstaat bei des Herrn Erb-Prinzens,Q506871,,Q28051,,,weg,Wirklicher Geheimer Rath,,,,,,,,,,,,,
Hofstaat bei des Herrn Erb-Prinzens,Q506871,,Q496931,,,weg,Page,,,,,,,,,,,,,
Hofstaat bei des Herrn Erb-Prinzens,Q506871,,Q77945,,,weg,Cammerdiener,,,,,,,,,,,,,
Hofstaat bei des Herrn Erb-Prinzens,Q506871,,Q264253,,,weg,Laquay,,,,,,,,,,,,,
Hofstaat bei des Herrn Erb-Prinzens,Q506871,,Q78605,,,weg,Laquay,,,,,,,,,,,,,
Hofstaat bei des Herrn Erb-Prinzens,Q506871,,,,,weg,,,,,,,,,,,,,,
Hofstaat bei des Herrn Erb-Prinzens,Q506871,,Q507662,,,weg,Cammerpursch,,,,,,,,,,,,,
Hofstaat bei des Herrn Erb-Prinzens,Q506871,,Q507933,,,weg,Reitknecht,,,,,,,,,,,,,
Hofstaat bei des Herrn Erb-Prinzens,Q506871,,Q507960,,,weg,Gutscher,,,,,,,,,,,,,
Hofstaat bei des Herrn Erb-Prinzens,Q506871,,Q507449,,,weg,Vorreuter,,,,,,,,,,,,,
Hofstaat bei der Durchlauchigsten Prinzeßin,Q506869,,Q28045,,,weg,,,,,,,,,,,,,,
Hofstaat bei der Durchlauchigsten Prinzeßin,Q506869,,Q507371,,,weg,Page,,,,,,,,,,,,,
Hofstaat bei der Durchlauchigsten Prinzeßin,Q506869,,Q507938,,,weg,,,,,,,,,,,,,,
Hofstaat bei der Durchlauchigsten Prinzeßin,Q506869,,,,,weg,,,,,,,,,,,,,,
Hofstaat bei der Durchlauchigsten Prinzeßin,Q506869,,Q507632,,,weg,,,,,,,,,,,,,,
Hofstaat bei der Durchlauchigsten Prinzeßin,Q506869,,Q507674,,,weg,,,,,,,,,,,,,,
Hofstaat bei der Durchlauchigsten Prinzeßin,Q506869,,Q507549,,,weg,Laquay,,,,,,,,,,,,,
Hofstaat bei der Durchlauchigsten Prinzeßin,Q506869,,Q507370,,,weg,Laquay,,,,,,,,,,,,,
Hofstaat bei der Durchlauchigsten Prinzeßin,Q506869,,Q507789,,,weg,Garderobbe-Mädgen,,,,,,,,,,,,,
Freyadeliches Magdalenenstift zu Altenburg,Q506853,,Q506999,,,andere Qualli,geheimer Rath,Canzler,,,,,Freiherr,,,,,,,
Freyadeliches Magdalenenstift zu Altenburg,Q506853,,,Johann Freyherr von Rothkirch und Trach,Johann Freyherr von Rothkirch und Trach,unverändert,Wirklicher geheimer Rath,,Canzler,,,,Excellenz,,,,,,,
Freyadeliches Magdalenenstift zu Altenburg,Q506853,,Q507062,Henriette Elisabetha von Riedau,Henriette Elisabetha von Riedau,unverändert,Stiffts Pröbstin,,,,,,,,,,,,,
Freyadeliches Magdalenenstift zu Altenburg,Q506853,,Q507230,Helena Sophia von Lestwitz,Helena Sophia von Lestwitz,unverändert,,,,,,,,,,,,,,
Freyadeliches Magdalenenstift zu Altenburg,Q506853,,Q507752,,,weg,,,,,,,,,,,,,,
Freyadeliches Magdalenenstift zu Altenburg,Q506853,,Q507734,,,weg,,,,,,,,,,,,,,
Freyadeliches Magdalenenstift zu Altenburg,Q506853,,Q507746,Charlotte Juliane von Reichwaldt,Charlotte Juliane von Reichwaldt,unverändert,,,,,,,,,,,,,,
Freyadeliches Magdalenenstift zu Altenburg,Q506853,,Q507736,Friederike Sophie von Marschall,Friederike Sophie von Marschall,unverändert,,,,,,,,,,,,,,
Freyadeliches Magdalenenstift zu Altenburg,Q506853,,Q507781,Luise Friederike Johanne von Ritzschwitz,Luise Friederike Johanne von Ritzschwitz,unverändert,,,,,,,,,,,,,,
Freyadeliches Magdalenenstift zu Altenburg,Q506853,,Q507739,Auguste Magdalene von Metsch,Auguste Magdalene von Metsch,unverändert,,,,,,,,,,,,,,
Freyadeliches Magdalenenstift zu Altenburg,Q506853,,,Traugott Luise von Beust,Traugott Luise von Beust,unverändert,,,,,,,,,,,,,,
Freyadeliches Magdalenenstift zu Altenburg,Q506853,,,Sophie Louise Johanne Christiane von Reitzenstein,Sophie Louise Johanne Christiane von Reitzenstein,unverändert,,,,,,,,,,,,,,
Kleine Fräulein mit ihren Aufseherinnen,Q506859,,,Friederika Heniette von Eegidy,,andere Qualli,hat 9 Fräuleins unter ihrer Aufsicht als Vorgesetzte,,,,,,,,,,,,,
Kleine Fräulein mit ihren Aufseherinnen,Q506859,,,Marie Sabatier,,andere Qualli,hat 9 Fräuleins unter ihrer Aufsicht ,,,,,,,,,,,,,
Kleine Fräulein mit ihren Aufseherinnen,Q506859,,,,,,,,,,,,,,,,,,,
Kleine Fräulein mit ihren Aufseherinnen,Q506859,,Q507783,,,unverändert,Dieses Fräulein befindet sich auf Koststelllen,,,,,,,,,,,,,
Kleine Fräulein mit ihren Aufseherinnen,Q506859,,,,,,,,,,,,,,,,,,,
Kleine Fräulein mit ihren Aufseherinnen,Q506859,,Q507750,,,weg,Dieses Fräulein befindet sich auf Koststelllen,,,,,,,,,,,,,
Kleine Fräulein mit ihren Aufseherinnen,Q506859,,Q507307,Amalia Ernestina von Schardt,,weg,Dieses Fräulein befindet sich auf Koststelllen,,,,,,,,,,,,,
Kleine Fräulein mit ihren Aufseherinnen,Q506859,,,Friderike Ernestine von Feuchtersleben,Friderike Ernestine von Feuchtersleben,unverändert,Dieses Fräulein befindet sich auf Koststelllen,,,,,,,,,,,,,
Kleine Fräulein mit ihren Aufseherinnen,Q506859,,,Auguste Henriette von Gersdorf,Auguste Henriette von Gersdorf,unverändert,Dieses Fräulein befindet sich auf Koststelllen,,,,,,,,,,,,,
Kleine Fräulein mit ihren Aufseherinnen,Q506859,,,Sidonie Wilhermine Henriette von Könitz,Sidonie Wilhermine Henriette von Könitz,unverändert,Dieses Fräulein befindet sich auf Koststelllen,,,,,,,,,,,,,
Kleine Fräulein mit ihren Aufseherinnen,Q506859,,,Amalia Friederice von Pannewitz,Amalia Friederice von Pannewitz,unverändert,Dieses Fräulein befindet sich auf Koststelllen,,,,,,,,,,,,,
Kleine Fräulein mit ihren Aufseherinnen,Q506859,,,Henriette Elisabeth Ernestine Freyin von Richthof,Henriette Elisabeth Ernestine Freyin von Richthof,unverändert,Dieses Fräulein befindet sich auf Koststelllen,,,,,,,,,,,,,
Kleine Fräulein mit ihren Aufseherinnen,Q506859,,,Christiana  Friederike von Reitzenstein,Christiana  Friederike von Reitzenstein,unverändert,Dieses Fräulein befindet sich auf Koststelllen,,,,,,,,,,,,,
Kleine Fräulein mit ihren Aufseherinnen,Q506859,,,,Auguste Johanne Friderike von Bitzing,neu,Dieses Fräulein befindet sich auf Koststelllen,,,,,,,,Auguste,Johanne,Friderike,,,von Bitzing
Kleine Fräulein mit ihren Aufseherinnen,Q506859,,,,Ernistine Beate Friderike von Gellhorn,neu,Dieses Fräulein befindet sich auf Koststelllen,,,,,,,,Ernistine,Beate,Friderike,,,von Gellhorn
Kleine Fräulein mit ihren Aufseherinnen,Q506859,,Q507814,,,weg,Dieses Fräulein befindet sich auf Gersdorfischen Patronatstelle,,,,,,,,,,,,,
Kleine Fräulein mit ihren Aufseherinnen,Q506859,,Q507757,,,weg,Dieses Fräulein befindet sich auf Gersdorfischen Patronatstelle,,,,,,,,,,,,,
Kleine Fräulein mit ihren Aufseherinnen,Q506859,,Q507854,"Barbara Eleonora Ernestina von Festenberg, genannt Backsch",,weg,Dieses Fräulein befindet sich auf Gersdorfischen Patronatstelle,,,,,,,,,,,,,
Kleine Fräulein mit ihren Aufseherinnen,Q506859,,Q507821,Carolina Friderike von Bose,Carolina Friderike von Bose,unverändert,Dieses Fräulein befindet sich auf Gersdorfischen Patronatstelle,,,,,,,,,,,,,
Kleine Fräulein mit ihren Aufseherinnen,Q506859,,,Friderike Wilhelmina Christiane von Könneritz,Friderike Wilhelmina Christiane von Könneritz,unverändert,Dieses Fräulein befindet sich auf Gersdorfischen Patronatstelle,,,,,,,,,,,,,
Kleine Fräulein mit ihren Aufseherinnen,Q506859,,,Friderike Erdmuthe von Saltze und Lichtenau,Friderike Erdmuthe von Saltze und Lichtenau,unverändert,Dieses Fräulein befindet sich auf Gersdorfischen Patronatstelle,,,,,,,,,,,,,
Kleine Fräulein mit ihren Aufseherinnen,Q506859,,,,Henriette Caroline Luise von Adelsheim,neu,Dieses Fräulein befindet sich auf Gersdorfischen Patronatstelle,,,,,,,,Henriette,Caroline,Luise,,,von Adelsheim
Kleine Fräulein mit ihren Aufseherinnen,Q506859,,,,,unverändert,Dieses Fräulein befindet sich auf der Friesischen Patronatsstelle,,,,,,,,,,,,,
Kleine Fräulein mit ihren Aufseherinnen,Q506859,,Q507828,Auguste Ernestine von Breitenbauch,,unverändert,Dieses Fräulein befindet sich auf der Friesischen Patronatsstelle,,,,,,,,,,,,,
Kleine Fräulein mit ihren Aufseherinnen,Q506859,,,Christiana Henriette Dorothee von Helldorf,,neu,Dieses Fräulein befindet sich auf der Friesischen Patronatsstelle,,,,,,,,,,,,,
Kleine Fräulein mit ihren Aufseherinnen,Q506860,,,,Friderike von Trebra,neu,Dieses Fräulein befindet sich auf der Friesischen Patronatsstelle,,,,,,,,,,,,,
Kleine Fräulein mit ihren Aufseherinnen,Q506859,,,N.N. von Brand,Friderike Christiane Eleonore von Brand,andere VN,Dieses Fräulein befindet sich auf der Landschaftlichen FreiStelle,,,,,,,,,,,,,
Kleine Fräulein mit ihren Aufseherinnen,Q506859,,,,,weg,Dieses Fräulein befindet sich auf der neurichten Landwirtschaftlichen FreiStelle,,,,,,,,,,,,,
Kleine Fräulein mit ihren Aufseherinnen,Q506860,,,,Christiane Eleonore Amalie von Altenstein,neu,Dieses Fräulein befindet sich auf Degenfeldischen Pattronatstelle,,,,,,,,,,,,,
Kleine Fräulein mit ihren Aufseherinnen,Q506859,,Q507844,,,weg,Dieses Fräulein befindet sich auf Degenfeldischen Pattronatstelle,,,,,,,,,,,,,
Kleine Fräulein mit ihren Aufseherinnen,Q506859,,,Carlotte Juliane von Czetteritz,Carlotte Juliane von Czetteritz,unverändert,Dieses Fräulein befindet sich auf der Schweinitzischen Patronatstelle,,,,,,,,,,,,,
Kleine Fräulein mit ihren Aufseherinnen,Q506859,,Q507851,,,weg,Dieses Fräulein befindet sich auf der Schmerzinischen Patronatstelle,,,,,,,,,,,,,
Kleine Fräulein mit ihren Aufseherinnen,Q506859,,,Auguste Friederike von Wolframsdorf,Auguste Friederike von Wolframsdorf,unverändert,Dieses Fräulein befindet sich auf der Schmerzinischen Patronatstelle,,,,,,,,,,,,,
Kleine Fräulein mit ihren Aufseherinnen,Q506859,,Q507502,Johann Leonhaed Kellner,Johann Leonhaed Kellner,unverändert,H. S. Hofadvokat,Stifts-Syndicus,,,,,,,,,,,,
Kleine Fräulein mit ihren Aufseherinnen,Q506860,,,,Christian Gottfried Mörlin,neu,Stiffts-Pfarrer,,,,,,,,Christian,Gottfried,,,,Mörlin
Kleine Fräulein mit ihren Aufseherinnen,Q506859,,,,,unverändert,Stiffts-Pfarrer,,,,,,,,,,,,,
,,,,Christian Leonard Rochser,Christian Leonard Rochser,unverändert,zweiter Invormator,,,,,,,,,,,,,
Kleine Fräulein mit ihren Aufseherinnen,Q506859,,Q507856,,,weg,Stiffts-Pfarrer,,,,,,,,,,,,,
Kleine Fräulein mit ihren Aufseherinnen,Q506859,,,,,unverändert,zweiter Invormator,,,,,,,,,,,,,
Kleine Fräulein mit ihren Aufseherinnen,Q506859,,Q507703,Carl Friedrich Stöhr,Carl Friedrich Stöhr,unverändert,Stiffts-Cantor,,,,,,,,,,,,,
Maitres,Q513170,,Q38664,Johann Ludwig Krebs,Johann Ludwig Krebs,unverändert,Singmeister,,,,,,,,,,,,,
Maitres,Q513170,,,,Maitre de Maintien,neu,dermalen vacant,,,,,,,,Maitre,,,,, de Maintien
Maitres,Q513170,,,Carl Friedrich August Maitre de Maintien,,unverändert,,,,,,,,,,,,,,
Maitres,Q513170,,,,,weg,,,,,,,,,,,,,,
Stifts-Bediente,Q513170,,,Johann Sammuel Blättner,Johann Sammuel Blättner,unverändert,Zeichenmeister,,,,,,,,,,,,,
Stifts-Bediente,Q506822,,Q507060,Christiane Marie Fliegel,Christiane Marie Fliegel,unverändert,Cammermädgen bei der Frau Pröbstin,,,,,,,,,,,,,
Stifts-Bediente,Q506822,,Q507950,Christiane Friederike Reichert,Christiane Friederike Reichert,unverändert,Cammermädgen bei der Fräuln von Lestwitz,,,,,,,,,,,,,
Stifts-Bediente,Q506822,,,Johannae Dorothea Lönerthin,Johannae Dorothea Lönerthin,unverändert,Mädgen auf der Fräulein von Reichwald-Stube,,,,,,,,,,,,,
Stifts-Bediente,Q506822,,,,,neu,Mädgen auf der Fräulein von Puttkammer Stube,,,,,,,,,,,,,
Stifts-Bediente,Q506822,,Q507726,,,weg,Mädgen auf der Fräulein von Puttkammer Stube,,,,,,,,,,,,,
Stifts-Bediente,Q506822,,,Johanna Sophia Bachmann,Johanna Sophia Bachmann,unverändert,Cammermädgen bey der Fräulein von Metsch,,,,,,,,,,,,,
Stifts-Bediente,Q506822,,,Friderike Ernestine Sophie Fritsch,Friderike Ernestine Sophie Fritsch,unverändert,Mädgen bey der Fräulein von Beust,,,,,,,,,,,,,
Stifts-Bediente,Q506822,,,Johannae Dorothee Charlotte Schefflerin,Johannae Dorothee Charlotte Schefflerin,unverändert,Mädgen bey der Fräulein Egidy,,,,,,,,,,,,,
Stifts-Bediente,Q506822,,,,,weg,Mädgen bey der Fräulein Egidy,,,,,,,,,,,,,
Stifts-Bediente,Q506822,,,,,weg,Mädgen bey der Fräulein von Reichwald Stube,,,,,,,,,,,,,
Stifts-Bediente,Q506822,,,,,weg,Mädgen bey der Fräulein von Beust,,,,,,,,,,,,,
Stifts-Bediente,Q506822,,,,,weg,Mädgen bey der Fräulein Egidy,,,,,,,,,,,,,
Stifts-Bediente,Q506822,,,Wilhelmine Sophie Bielinsky,Wilhelmine Sophie Bielinsky,unverändert,Mädgen bey der Mademoiseile Sabatier,,,,,,,,,,,,,
Stifts-Bediente,Q506822,,,Anne Christine Dietrich,Anne Christine Dietrich,neu,Ausgeberin,,,,,,,,,,,,,
Stifts-Bediente,Q506822,,,,,weg,Mädgen auf der Fräulein von Mordeisen Stube,,,,,,,,,,,,,
Stifts-Bediente,Q506822,,Q507522,,,weg,Mädgen bey der Fräulein Egidy,,,,,,,,,,,,,
Stifts-Bediente,Q506822,,,,,weg,Mädgen bey der Mademoiseile Sabatier,,,,,,,,,,,,,
Stifts-Bediente,Q506822,,Q507597,,,unverändert,Ausgeberin,,,,,,,,,,,,,
Stifts-Bediente,Q506822,,Q262503,Johann Christoph Lange,Johann Christoph Lange,unverändert,Laquay,,,,,,,,,,,,,
Stifts-Bediente,Q506822,,,Michael Franz,Michael Franz,unverändert,Kutscher,,,,,,,,,,,,,
Stifts-Bediente,Q506822,,Q507512,,,weg,Kutscher,,,,,,,,,,,,,
Stifts-Bediente,Q506822,,,,Christiane Dorothee Stedefeld,neu,Köchin,,,,,,,,Christiane,Dorothee,,,,Stedefeld
Stifts-Bediente,Q506822,,,,Maria Zipfin,neu,Hausmagd,,,,,,,,,,,,,
Stifts-Bediente,Q506822,,,Johanna Christina Dorothea Geitzerin,,weg,Köchin,,,,,,,,,,,,,
Stifts-Bediente,Q506822,,,,,weg,Hausmagd,,,,,,,,,,,,,
Stifts-Bediente,Q506822,,,,,weg,Hausmagd,,,,,,,,,,,,,
Stifts-Bediente,Q506822,,,,,weg,Hausmagd,,,,,,,,,,,,,
Stifts-Bediente,Q506822,,,,,weg,Hausmagd,,,,,,,,,,,,,
Stifts-Bediente,Q506822,,Q98139,Johann Christian Müller,Johann Christian Müller,unverändert,Thorwärter,,,,,,,,,,,,,
Stifts-Bediente,Q506822,,Q507339,Christine Müller,Christine Müller,unverändert,Waschfrau,,,,,,,,,,,,,
Adeliches Fräulein-Stifft zu Gotha,Q506861,,Q507055,Ludwig Ernst von Wangenheim,Ludwig Ernst von Wangenheim,andere Qualli,Cammerjunker,Hauptmann,,,,,,,,,,,,
Adeliches Fräulein-Stifft zu Gotha,Q506861,,Q507751,Wolf Christian Trensch von Buttlar,,weg,Stifts Patroni,,,,,,,,,,,,,
Stiffts-Personen,Q506821,,Q507058,Anne Sophie Trensch von Buttlar,Anne Sophie Trensch von Buttlar,unverändert,Stifts Person,,,,,,,,,,,,,
Stiffts-Personen,Q506821,,Q507689,,,weg,Stifts Person,,,,,,,,,,,,,
Stiffts-Personen,Q506821,,Q507748,Johannette Elisabethe von Buttlar,Johannette Elisabethe von Buttlar,unverändert,Stifts Person,,,,,,,,,,,,,
Stiffts-Personen,Q506821,,,Ernestina Elisabetha von Wangenheim,Ernestina Elisabetha von Wangenheim,unverändert,Stifts Person,,,,,,,,,,,,,
Stiffts-Mägde,Q506820,,Q507056,,,weg,Köchin,,,,,,,,,,,,,
Stiffts-Mägde,Q506820,,,Maria Härter,Maria Härter,unverändert,Köchin,,,,,,,,,,,,,
Stiffts-Mägde,Q506820,,Q507534,Anne Margarethe Köhler,Anne Margarethe Köhler,unverändert,Hausmagd,,,,,,,,,,,,,
Civil-Etat im Herzogtum Altenburg,Q506752,,Q507007,Johann von Rothkirsch und Trach,Johann von Rothkirsch und Trach,unverändert,Wirklicher Geheimer Rath,Canzler,,,,,Freyherr,,,,,,,
Civil-Etat im Herzogtum Altenburg,Q506752,,Q513385,Johann Tobias Hofmann,Johann Tobias Hofmann,unverändert,Vice-Canzler,,,,,,Dr.,,,,,,,
Civil-Etat im Herzogtum Altenburg,Q506752,,Q174716,Ottocar Johann Ernst Ludwig von Seebach,Ottocar Johann Ernst Ludwig von Seebach,andere Qualli,Geheimer Rath,Consistorial-Präsident,,,,,,,,,,,,
Civil-Etat im Herzogtum Altenburg,Q506752,,Q507819,Wilhelm Heinrich von Wollzogen,Wilhelm Heinrich von Wollzogen,unverändert,Cammerherr,Geheimer Regierungs Rath,,,,,Freyherr,,,,,,,
Civil-Etat im Herzogtum Altenburg,Q506752,,Q507656,,,weg,Geheimer Legations-Rath,Hof-Rath,Consistorial-Rat,,,,,,,,,,,
Civil-Etat im Herzogtum Altenburg,Q506752,,Q507753,,,weg,Hofrath,,,,,,,,,,,,,
Civil-Etat im Herzogtum Altenburg,Q506752,,Q415,August Ludwig Gotter,August Ludwig Gotter,unverändert,Hofrath,,,,,,,,,,,,,
Civil-Etat im Herzogtum Altenburg,Q506752,,Q507800,Gottlob von Beust,Gottlob von Beust,unverändert,Gemeiner Legations-Rath,Consistorial-Rat,,,,,,,,,,,,
Civil-Etat im Herzogtum Altenburg,Q506752,,Q507644,,,weg,Hofrath,,,,,,Dr.,,,,,,,
Civil-Etat im Herzogtum Altenburg,Q506752,,,,,weg,"Cammerer, Regierungsrath",,,,,,,,,,,,,
Civil-Etat im Herzogtum Altenburg,Q506752,,,Carl Cristian Anton von Schwarzenfels,Carl Cristian Anton von Schwarzenfels,andere Qualli,Hofrath,Consistorial-Rat,,,,,,,,,,,,
Civil-Etat im Herzogtum Altenburg,Q506752,,,,,,,,,,,,,,,,,,,
Civil-Etat im Herzogtum Altenburg,Q506752,,,,,,Regierungsassessor,Consistorial-Assessor,,,,,Freyherr,,,,,,,
Civil-Etat im Herzogtum Altenburg,Q506752,,,Friedrich Carl Adolph von Trützschler,Friedrich Carl Adolph von Trützschler,andere Qualli,Regierungsrath,Consistorial-Assessor,,,,,,,,,,,,
Regierungs Canzley ,Q511791,,Q513408,Johann Wilhelm Pfeiffer,Johann Wilhelm Pfeiffer,unverändert,Commißions-Secretarius ,,,,,,,,,,,,,
Regierungs Canzley ,Q511791,,Q507648,Johann Andreas Wiesentahl,Johann Andreas Wiesentahl,unverändert,Secretarius ,,,,,,,,,,,,,
Regierungs Canzley ,Q511791,,Q507766,Johann Friedrich Pilling,Johann Friedrich Pilling,unverändert,Secretarius ,,,,,,,,,,,,,
Regierungs Canzley ,Q511791,,Q507948,,,weg,Bibliothecarius,,,,,,,,,,,,,
Regierungs Canzley ,Q511791,,Q154908,Christian August Hahn,Christian August Hahn,unverändert,Secretarius ,Canzley-Archivarius,,,,,,,,,,,,
Regierungs Canzley ,Q511791,,Q395555,Johann Friedrich Zöllner,,weg,Canzellist,,,,,,,,,,,,,
Regierungs Canzley ,Q511791,,Q507353,,,weg,Actuarius,,,,,,,,,,,,,
Regierungs Canzley ,Q511791,,Q513413,Johann Heinrich Weber,,weg,Canzellist,Canzley-Diener,,,,,,,,,,,,
Regierungs Canzley ,Q511791,,Q507762,Wilhelm August Piezsch,Wilhelm August Piezsch,unverändert,Registrator,,,,,,,,,,,,,
Regierungs Canzley ,Q511791,,,Johann Anton Mahn,Johann Anton Mahn,unverändert,Registrator,,,,,,,,,,,,,
Regierungs Canzley ,Q511791,,,,Johann Friedrich Zöllner,neu,Canzellist ,,,,,,,,Johann,Friedrich,,,,Zöllner
Regierungs Canzley ,Q511791,,,,Johann Heinrich Weber,neu,Canzellist ,Canzley-Diener,,,,,,,Johann,Heinrich,,,,Weber
Regierungs Canzley ,Q511791,,Q507422,Johann Christoph Gabler,Johann Christoph Gabler,unverändert,Canzellist ,,,,,,,,,,,,,
Regierungs Canzley ,Q511791,,,Johann Andreas Lorenz,Johann Andreas Lorenz,unverändert,extraordin Canzellist,,,,,,,,,,,,,
Regierungs Canzley ,Q511791,,,,,weg,Extraordin Canzellist,,,,,,,,,,,,,
Regierungs Canzley ,Q511791,,Q507677,,,weg,Acceszist,,,,,,,,,,,,,
Regierungs Canzley ,Q511791,,Q507538,Johann Georg Scholber,Johann Georg Scholber,unverändert,Acceszist,,,,,,,,,,,,,
"bei der Kriegs-Expedition, Altenburg",Q506870,,Q161312,,,weg,,,,,,,,,,,,,,
"bei der Kriegs-Expedition, Altenburg",Q506870,,,Friedrich August Thomä,Friedrich August Thomä,unverändert,Acceszist,,,,,,,,,,,,,
"bei der Kriegs-Expedition, Altenburg ",Q506870,,,Christian  Gottlob Andreas Lobenstein,Christian  Gottlob Andreas Lobenstein,unverändert,Acceszist,,,,,,,,,,,,,
"bei der Kriegs-Expedition, Altenburg ",Q506870,,,Carl Heinrich Möckel,Carl Heinrich Möckel,unverändert,Acceszist,,,,,,,,,,,,,
"bei der Kriegs-Expedition, Altenburg ",Q506870,,,,,weg,Kriegs Commißions Rath,,,,,,,,,,,,,
Bibliothecarius,,,,Samuel Benjamin Reichel,Samuel Benjamin Reichel,unverändert,,,,,,,,,,,,,,
Hof-Advocaten zu Altenburg,Q506916,,,,,weg,,,,,,,,,,,,,,
Hof-Advocaten zu Altenburg,Q506916,,Q507958,,,weg,,,,,,,,,,,,,,
Hof-Advocaten zu Altenburg,Q506916,,Q507221,Christian Ernst Eilhard,Christian Ernst Eilhard,unverändert,Commißions Rath,Ober-Steuer-Einnehmer,Bürgermeister,,,,,,,,,,,
Hof-Advocaten zu Altenburg,Q506916,,Q507886,Johann Carl Hempel,Johann Carl Hempel,unverändert,,,,,,,,,,,,,,
Hof-Advocaten zu Altenburg,Q506916,,Q507917,Johann Christoph Cramer,Johann Christoph Cramer,unverändert,,,,,,,,,,,,,,
Hof-Advocaten zu Altenburg,Q506916,,Q507642,Johann Gottfried Bachmann,Johann Gottfried Bachmann,unverändert,Ober-Steuer-Einnehmer,Bürgermeister,,,,,,,,,,,,
Hof-Advocaten zu Altenburg,Q506916,,Q507503,Johann Leonard Kellner,Johann Leonard Kellner,unverändert,,,,,,,,,,,,,,
Hof-Advocaten zu Altenburg,Q506916,,Q507735,,,weg,,,,,,,,,,,,,,
Hof-Advocaten zu Altenburg,Q506916,,Q507710,Georg Friedrich von Brock,Georg Friedrich von Brock,unverändert,,,,,,,,,,,,,,
Hof-Advocaten zu Altenburg,Q506916,,Q507758,Friedrich Severin Christian Bater,Friedrich Severin Christian Bater,unverändert,Stadt-Syndicus,,,,,,,,,,,,,
Hof-Advocaten zu Altenburg,Q506916,,Q507582,Christian Gottlob Leithold,Christian Gottlob Leithold,unverändert,Stadtschreiber,,,,,,,,,,,,,
Hof-Advocaten zu Altenburg,Q506916,,Q507942,Carl Friedrich Reichard,Carl Friedrich Reichard,unverändert,Land -Commissarius,,,,,,,,,,,,,
Hof-Advocaten zu Altenburg,Q506916,,Q507535,Johann Christian Scholber,Johann Christian Scholber,unverändert,,,,,,,,,,,,,,
Hof-Advocaten zu Altenburg,Q506916,,,,,weg,,,,,,,,,,,,,,
Hof-Advocaten zu Altenburg,Q506916,,Q507794,,,weg,,,,,,,,,,,,,,
Hof-Advocaten zu Altenburg,Q506916,,Q192530,Christian Friedrich Richter,Christian Friedrich Richter,unverändert,,,,,,,,,,,,,,
Hof-Advocaten zu Altenburg,Q506916,,Q97923,Friedrich Ludwig Hauschild,Friedrich Ludwig Hauschild,unverändert,,,,,,,,,,,,,,
Hof-Advocaten zu Altenburg,Q506916,,Q507479,Johann Gottlob Popping,Johann Gottlob Popping,unverändert,,,,,,,,,,,,,,
Hof-Advocaten zu Altenburg,Q506916,,Q507759,Heinrich Gottlieb Pierer,Heinrich Gottlieb Pierer,unverändert,,,,,,,Dr.,,,,,,,
Hof-Advocaten zu Altenburg,Q506916,,Q257925,Johann Christoph Hempel,Johann Christoph Hempel,unverändert,Raths-Actuarius,,,,,,,,,,,,,
Hof-Advocaten zu Altenburg,Q506916,,,Christian August Thomä,Christian August Thomä,unverändert,,,,,,,,,,,,,,
Hof-Advocaten zu Altenburg,Q506916,,,Christian  August Scholber,Christian  August Scholber,unverändert,,,,,,,,,,,,,,
Hof-Advocaten zu Altenburg,Q506916,,,Carl August Frießleben,Carl August Frießleben,unverändert,,,,,,,,,,,,,,
Hof-Advocaten zu Altenburg,Q506916,,,Johann Gottfried Jähning,Johann Gottfried Jähning,unverändert,,,,,,,,,,,,,,
Hof-Advocaten zu Altenburg,Q506916,,,Heinrich Lebrecht Cunad,Heinrich Lebrecht Cunad,unverändert,,,,,,,,,,,,,,
Hof-Advocaten zu Altenburg,Q506916,,,,Friedrich Caspar Weßenborn,neu,,,,,,,,,Friedrich,Caspar,,,,Weßenborn
